amp1,x01,w1,y0
6.14,491.5,16.23,-0.0
5.58,490.62,18.92,0.0
6.34,492.85,20.25,-0.02
9.45,496.15,18.72,0.14
15.65,493.37,15.41,0.13
19.51,493.61,13.71,0.25
17.37,496.71,14.12,0.15
21.8,499.39,15.41,0.19
26.94,499.73,15.81,0.03
27.66,497.6,15.83,-0.01
21.38,492.71,14.5,0.09
14.67,490.06,13.15,0.11
8.25,491.63,15.6,-0.17
9.97,493.87,16.1,0.16
14.08,493.82,14.91,-0.08
13.48,493.79,15.84,-0.07
13.68,494.45,16.95,-0.21
16.52,498.6,21.12,-0.09
24.75,498.64,19.54,-0.01
21.35,497.64,18.19,-0.12
10.97,493.59,16.54,-0.07
8.63,491.22,14.69,0.01
6.4,492.72,17.21,0.02
4.64,491.94,18.95,0.02
6.85,494.72,18.6,0.14
15.05,496.14,15.97,-0.03
23.05,496.35,15.19,0.06
23.73,495.19,14.33,0.08
24.38,495.21,14.29,0.09
40.67,496.16,13.58,-0.02
40.89,496.56,13.76,0.09
23.49,498.39,16.46,0.08
18.75,499.89,18.17,0.05
20.14,500.07,19.17,0.01
19.1,499.2,18.8,0.09
15.49,496.23,17.58,-0.01
15.54,495.76,16.57,-0.1
13.15,495.24,16.09,-0.17
8.79,494.66,17.14,-0.07
10.23,493.9,14.7,-0.1
14.83,496.56,15.85,-0.09
17.93,496.74,15.56,-0.24
11.38,495.82,16.04,-0.04
7.6,493.24,16.27,-0.02
9.76,490.49,13.76,-0.17
11.54,492.51,15.58,-0.12
15.37,493.25,15.46,0.05
18.04,494.0,14.21,0.05
22.58,494.07,12.93,-0.12
23.86,494.82,14.15,-0.07
27.16,495.59,14.74,-0.09
23.95,495.25,14.38,-0.09
17.85,496.06,15.87,-0.18
13.6,496.99,17.68,-0.01
11.48,497.69,18.08,-0.09
11.09,497.97,19.89,0.12
12.93,497.32,18.46,0.1
16.45,495.67,16.84,0.1
18.25,495.29,16.53,0.15
17.6,496.3,16.68,0.2
14.19,498.06,18.34,0.07
7.94,494.48,17.91,-0.19
7.4,493.99,16.94,0.03
7.07,495.56,17.87,-0.03
12.16,498.24,16.01,-0.07
20.58,496.82,14.84,-0.02
24.86,496.33,14.16,0.01
14.26,496.86,16.49,-0.0
6.11,494.9,18.09,-0.18
5.72,492.0,14.93,0.07
6.52,492.97,16.17,-0.25
6.31,495.55,19.14,-0.2
9.01,498.14,19.25,-0.14
9.58,496.83,18.23,-0.15
8.06,494.73,17.48,0.12
8.79,494.6,16.51,-0.05
9.2,495.88,18.58,-0.11
7.78,492.94,18.47,0.02
10.16,492.42,16.11,-0.03
11.37,492.39,15.91,-0.27
15.3,490.91,13.16,-0.04
17.85,491.34,12.91,0.05
11.35,490.56,13.73,-0.12
7.44,495.23,17.18,-0.16
11.8,498.29,17.62,-0.03
13.01,500.12,19.37,0.13
13.95,501.82,19.46,-0.01
12.51,504.43,21.79,0.21
15.14,502.03,20.69,0.05
18.58,497.57,16.58,0.04
13.75,495.03,15.32,-0.02
9.52,493.87,15.59,0.02
10.44,494.86,16.9,-0.23
12.81,496.19,16.53,-0.02
13.01,496.62,16.62,-0.11
10.46,495.26,17.12,0.0
11.1,493.96,16.2,-0.18
13.11,495.49,15.51,-0.21
15.22,495.97,14.58,0.09
11.04,495.4,15.33,-0.18
7.93,494.75,19.55,0.2
7.59,494.18,19.13,-0.1
7.45,497.95,22.48,-0.23
8.96,497.98,19.53,-0.04
13.2,494.2,15.34,0.01
17.55,493.85,13.85,-0.14
16.73,495.08,14.54,0.05
19.34,496.39,14.56,-0.01
20.37,497.54,15.16,0.24
17.77,495.95,15.64,0.15
11.72,492.19,13.91,-0.2
6.68,490.01,14.99,0.02
5.54,491.47,16.09,0.07
8.82,496.67,17.88,-0.16
12.4,494.95,17.32,-0.0
15.06,493.74,16.25,0.1
19.12,496.88,18.43,-0.0
26.12,503.6,21.6,0.14
27.3,503.55,20.97,0.0
20.07,497.96,18.82,0.01
12.23,493.35,17.53,0.2
7.34,490.84,16.48,0.06
6.05,492.11,16.19,-0.02
7.91,492.62,16.85,0.05
11.28,493.91,16.24,-0.19
12.22,492.69,16.21,-0.16
12.44,493.53,16.72,0.11
16.87,492.4,13.7,-0.0
19.85,494.57,14.91,-0.01
27.5,495.32,14.16,-0.1
27.45,495.23,14.33,-0.03
20.88,496.87,15.91,-0.14
22.39,501.01,18.7,-0.04
26.8,504.22,18.96,-0.22
19.97,504.16,19.26,-0.29
13.66,498.55,18.03,-0.17
14.73,496.24,17.59,0.15
17.54,496.27,15.83,-0.42
13.68,496.09,16.4,0.02
8.95,495.99,19.19,-0.11
11.99,494.99,17.48,-0.08
12.1,495.93,16.55,-0.05
7.3,494.01,16.51,0.03
6.14,494.38,16.11,-0.1
5.44,492.79,17.08,-0.26
7.46,494.49,17.33,-0.08
12.71,494.07,16.02,-0.06
18.66,494.2,14.08,-0.06
23.32,493.96,12.41,-0.07
24.0,496.04,14.14,0.43
26.28,497.66,15.09,-0.04
22.2,498.72,16.07,0.03
17.69,499.04,17.53,-0.26
12.44,498.83,18.05,0.06
9.55,495.7,17.28,-0.16
10.46,492.95,17.07,0.21
12.16,490.74,16.5,-0.01
14.6,492.16,16.0,0.13
16.72,494.37,16.78,0.04
13.3,496.88,19.2,0.24
10.77,497.96,17.97,0.05
12.95,497.94,18.75,0.05
10.95,495.19,18.16,-0.04
7.48,495.71,17.86,-0.09
9.92,497.44,17.65,-0.07
16.24,497.21,16.58,-0.11
19.32,497.3,16.15,0.02
12.81,496.61,17.11,0.04
5.3,494.36,15.4,-0.16
3.12,488.54,17.68,-0.34
3.42,491.42,20.95,-0.26
5.76,493.63,19.44,-0.37
11.24,498.56,18.64,0.1
13.57,497.84,18.6,0.08
15.58,495.35,16.32,0.14
15.15,495.07,16.23,-0.0
11.43,496.7,19.57,0.01
11.83,493.86,17.5,-0.18
14.94,493.59,15.99,0.04
14.2,493.55,16.63,0.13
12.86,493.97,15.93,-0.07
12.2,493.66,15.43,0.05
11.24,496.48,15.55,0.04
12.23,496.46,15.99,-0.04
15.74,496.47,15.52,0.19
17.34,496.26,16.11,0.78
16.97,498.99,16.97,0.55
12.77,500.43,18.58,0.19
11.04,498.45,18.75,0.1
12.09,496.34,15.68,-0.05
9.04,494.87,15.88,-0.04
7.78,493.09,15.7,-0.2
9.55,495.44,16.48,-0.04
12.54,495.78,16.54,-0.05
13.54,496.65,17.07,0.13
12.56,494.91,16.47,0.11
12.55,494.68,15.29,0.0
10.9,495.01,14.97,-0.17
9.55,496.85,16.26,-0.1
8.96,495.33,16.2,-0.08
8.83,496.48,17.61,-0.05
8.89,499.15,19.57,-0.01
10.25,502.61,19.96,0.09
11.0,498.32,17.84,-0.15
10.9,494.59,16.49,-0.18
12.2,494.4,16.15,0.07
12.91,493.65,15.11,0.11
12.47,493.04,14.81,0.05
10.14,494.64,15.91,0.04
7.82,492.96,16.48,0.16
8.53,493.2,15.38,-0.09
7.44,494.53,15.44,0.04
6.57,497.08,18.53,-0.27
9.44,499.14,19.48,-0.17
13.24,496.13,17.76,-0.1
17.33,493.64,16.19,0.04
22.43,497.3,19.09,-0.12
28.73,501.67,21.54,0.07
26.35,501.71,21.54,0.04
23.79,497.19,18.99,0.14
17.34,492.82,16.94,-0.02
7.18,489.54,16.55,0.13
5.27,490.65,15.64,0.12
11.24,492.09,14.85,0.16
16.27,492.25,14.63,0.21
17.06,491.57,13.35,0.1
15.59,492.72,13.94,-0.09
17.55,493.49,13.93,0.25
16.21,493.85,15.54,-0.19
17.91,495.33,15.82,-0.05
22.79,495.58,14.73,0.11
25.68,497.48,15.22,0.29
26.55,499.55,16.96,0.01
22.64,503.68,18.37,-0.02
15.65,503.31,18.82,-0.18
14.42,498.97,17.78,0.11
15.48,497.82,17.85,-0.08
18.78,498.61,17.01,0.06
19.26,499.02,17.33,0.2
14.25,497.76,18.49,-0.17
11.7,492.63,15.73,-0.17
8.18,491.26,14.59,0.03
5.08,493.86,18.61,-0.11
5.74,495.89,18.7,-0.16
7.17,495.93,18.73,0.01
9.67,498.54,19.13,-0.04
13.44,496.16,16.55,0.1
13.79,494.83,15.0,-0.04
13.9,494.11,14.7,-0.09
15.15,496.76,16.33,0.04
16.32,498.11,16.73,0.04
17.31,499.32,17.07,-0.2
17.23,498.83,16.41,0.01
13.27,497.34,17.1,0.07
10.76,495.21,17.09,-0.15
13.71,491.39,14.74,0.08
13.96,490.52,14.32,-0.04
14.76,491.5,15.46,-0.16
16.36,493.86,15.8,-0.18
10.84,494.69,16.52,-0.29
6.81,495.48,17.15,-0.33
12.08,500.15,20.19,-0.06
12.31,496.79,18.29,-0.07
7.47,495.81,18.71,0.02
6.68,497.06,19.86,-0.08
11.52,499.14,19.45,0.02
18.53,499.79,18.01,0.02
17.82,499.04,16.68,-0.08
9.18,496.93,15.58,0.03
4.15,494.0,15.81,-0.17
3.55,490.85,18.77,-0.09
5.39,494.27,18.51,0.25
10.6,495.74,18.04,0.06
15.17,494.02,16.81,0.14
17.29,493.04,15.19,-0.16
16.2,494.47,15.68,-0.11
12.07,494.17,17.64,0.12
13.4,492.42,15.47,0.2
14.85,495.29,16.82,-0.13
13.7,497.94,17.78,-0.12
10.71,497.0,17.8,0.11
10.53,498.55,16.54,0.02
15.14,498.68,14.66,0.09
16.6,498.47,15.12,0.26
20.11,496.98,14.64,0.8
20.96,498.15,14.17,1.87
20.61,499.1,15.35,1.59
13.34,497.16,16.98,0.3
9.89,491.16,14.2,-0.15
8.0,490.1,13.76,-0.06
6.25,495.1,16.78,-0.18
6.81,496.71,20.31,0.07
10.09,496.29,17.47,0.02
14.68,495.31,16.71,-0.05
18.72,495.64,15.93,-0.09
18.78,494.96,15.53,0.03
15.97,495.28,14.43,0.13
8.16,494.73,15.79,-0.05
5.81,494.95,18.44,-0.31
6.27,493.42,18.83,0.01
7.6,496.86,19.82,-0.02
10.05,498.19,16.7,-0.1
15.05,499.67,15.59,0.04
15.19,498.02,14.85,0.13
10.42,496.81,16.81,0.06
10.87,495.53,17.72,0.13
14.83,495.63,16.98,-0.32
14.75,491.9,15.52,0.05
11.47,489.15,14.47,-0.07
8.03,490.86,15.64,0.15
11.09,494.34,15.59,-0.03
10.52,492.75,14.73,0.13
5.99,495.84,19.86,-0.18
6.86,494.84,20.74,0.03
11.06,491.64,17.9,0.03
13.59,491.55,17.24,-0.09
16.57,492.45,18.61,0.02
21.32,495.31,20.09,-0.08
24.94,498.45,20.88,0.11
29.95,497.01,18.19,0.21
18.57,494.12,17.6,0.22
7.24,490.18,15.48,0.02
5.76,489.44,15.91,-0.02
13.03,491.89,14.31,-0.13
20.22,493.45,14.26,-0.05
23.47,495.06,13.86,-0.06
22.87,495.68,13.91,-0.09
22.0,495.49,13.8,-0.03
14.97,493.01,14.29,0.12
15.92,494.55,15.32,-0.0
25.44,495.96,14.93,0.06
26.59,498.45,15.5,-0.04
19.7,498.1,16.94,0.14
10.68,499.3,18.9,-0.1
10.18,498.14,19.03,0.08
12.67,497.27,17.27,0.1
11.75,497.52,18.32,-0.06
19.31,500.91,17.58,0.16
30.94,503.2,17.7,-0.15
23.03,500.51,18.27,-0.01
15.66,492.29,15.07,-0.08
8.95,491.31,14.39,0.01
5.66,492.0,17.09,0.34
6.58,497.9,19.58,-0.14
8.15,496.27,17.95,0.07
14.37,497.65,16.72,-0.09
18.13,498.13,16.93,0.03
12.16,497.22,17.17,-0.11
9.75,493.84,18.12,0.0
10.23,496.11,17.76,-0.34
11.07,496.37,17.56,-0.01
14.23,497.28,17.13,0.27
15.63,496.29,16.45,-0.09
14.56,495.54,16.64,0.16
13.0,494.01,15.79,-0.01
11.4,492.3,15.99,-0.14
9.6,489.82,14.18,0.05
8.51,490.38,15.34,-0.11
7.38,492.76,16.41,0.04
4.36,490.64,15.75,0.06
3.01,489.48,15.04,-0.25
7.29,498.97,19.72,-0.09
11.17,497.62,18.51,-0.1
12.37,497.14,18.17,0.08
8.92,497.39,19.0,-0.32
10.29,500.44,20.66,0.04
17.06,500.77,18.43,0.16
18.26,498.69,17.25,-0.17
12.7,496.24,15.46,0.06
6.75,493.59,14.99,-0.01
6.14,493.82,17.23,-0.17
7.19,490.39,15.77,-0.08
10.53,493.27,16.82,-0.03
11.85,493.23,18.04,-0.18
12.15,492.42,16.29,0.2
9.65,491.42,16.31,0.08
7.3,492.74,16.75,-0.03
11.45,494.68,17.83,-0.17
18.46,499.0,17.6,-0.06
21.79,499.85,17.21,-0.11
20.3,499.13,16.02,-0.09
18.78,497.69,14.33,0.15
19.25,498.17,14.12,0.16
18.72,497.68,14.81,0.12
22.96,497.55,13.99,0.82
24.54,497.55,13.69,1.73
18.91,497.07,14.57,1.07
16.97,493.46,14.23,0.38
18.33,489.98,13.15,-0.03
14.74,490.47,13.8,-0.11
10.35,496.55,16.8,-0.15
10.21,497.67,17.31,-0.07
9.48,496.42,17.43,-0.03
13.16,494.28,16.08,-0.02
16.98,495.0,15.86,-0.13
17.64,495.64,15.71,-0.08
12.66,495.19,15.62,0.02
5.41,493.77,18.21,-0.06
4.34,493.92,20.44,0.06
7.3,491.94,14.11,0.12
10.38,492.71,15.36,0.11
12.73,495.47,14.38,0.02
18.26,496.76,13.45,0.07
16.17,496.19,13.1,0.05
11.92,496.27,16.32,0.0
16.62,496.62,16.38,-0.0
22.64,494.9,15.95,0.06
21.57,492.64,16.33,0.01
17.44,490.59,15.48,-0.07
11.85,491.63,14.51,0.06
13.74,493.78,14.99,-0.07
12.72,493.75,15.73,-0.03
7.2,493.13,16.75,-0.18
4.82,487.91,18.84,-0.12
7.82,491.63,18.3,-0.18
8.87,492.47,19.24,0.01
9.33,492.32,18.69,0.0
12.61,492.68,18.89,-0.08
18.09,494.79,18.42,0.14
20.03,493.63,17.38,0.11
13.47,492.2,16.19,-0.11
6.46,490.78,15.59,-0.13
8.07,494.42,16.7,-0.03
17.18,496.33,16.04,-0.1
25.55,497.52,15.94,-0.2
29.02,497.76,14.86,-0.07
25.65,497.41,14.26,0.09
23.18,495.66,13.55,0.06
14.23,494.42,14.95,-0.05
16.33,495.93,16.37,-0.14
20.82,497.82,16.52,0.31
17.01,499.12,16.39,-0.23
8.77,498.24,18.64,0.11
4.24,494.22,21.38,-0.05
4.98,497.51,22.27,-0.04
6.86,496.65,18.94,0.07
9.09,497.99,18.13,-0.1
17.95,502.04,17.99,-0.1
27.9,504.02,18.79,-0.14
24.13,499.67,19.1,0.04
21.35,492.57,14.8,0.04
12.87,491.49,14.59,-0.12
11.73,494.7,15.58,0.18
12.56,495.41,15.42,0.06
12.48,496.12,15.78,0.09
16.61,496.5,16.02,0.19
19.03,497.87,16.69,-0.0
12.89,497.54,18.66,-0.02
9.98,493.99,16.56,0.11
10.21,496.27,18.44,0.1
12.66,497.31,17.67,-0.18
15.33,496.89,16.71,-0.07
18.39,494.32,14.57,0.06
18.29,493.67,14.95,-0.11
12.46,493.64,15.86,-0.01
8.0,490.69,16.41,0.11
5.91,490.82,16.81,-0.23
5.68,490.3,16.66,-0.16
3.84,491.96,17.5,-0.14
1.71,483.21,17.69,-0.16
2.01,490.25,19.1,-0.2
11.19,497.18,17.2,0.01
14.96,496.16,16.82,0.07
15.95,497.29,16.85,0.02
11.13,498.32,18.58,-0.23
10.15,498.03,19.81,-0.13
14.19,495.87,17.85,-0.02
13.49,495.63,16.91,-0.03
11.07,494.58,14.62,-0.16
9.72,492.85,13.59,0.13
9.26,492.44,15.19,-0.03
8.3,492.63,16.59,0.11
11.24,494.6,16.92,-0.07
11.69,493.64,16.94,-0.22
8.83,491.25,16.5,-0.2
4.75,488.91,17.44,-0.05
4.68,492.07,17.62,-0.04
12.78,497.7,18.5,-0.13
26.99,500.77,17.85,0.1
30.71,501.59,17.3,-0.03
30.16,501.33,16.78,0.26
23.92,498.42,15.44,0.19
14.42,495.94,14.84,0.12
11.22,495.23,14.24,0.07
14.16,494.72,14.29,0.2
17.34,495.49,13.36,0.39
13.68,493.27,14.01,0.07
15.11,492.3,14.06,0.05
20.94,491.66,13.76,0.12
21.67,493.6,14.56,0.05
19.7,496.37,15.33,-0.02
13.49,496.11,15.79,-0.02
7.55,494.77,16.66,-0.11
8.59,493.57,16.05,-0.08
12.68,497.28,17.67,0.22
14.46,497.79,16.98,0.1
11.25,495.35,16.97,-0.11
8.13,495.22,17.65,0.04
7.42,495.06,18.67,-0.13
9.33,492.87,16.04,-0.11
12.86,492.45,15.04,-0.08
11.77,493.98,15.21,0.03
11.07,494.38,12.86,0.13
9.0,494.08,14.26,-0.04
11.54,494.95,17.65,-0.21
18.75,494.3,15.85,0.01
21.14,493.34,15.76,-0.12
17.87,492.77,16.37,-0.14
12.82,493.14,16.7,0.05
10.99,493.53,15.38,-0.16
14.32,493.86,13.58,-0.04
13.13,494.38,15.36,-0.12
7.31,494.53,18.0,-0.18
4.85,491.99,18.8,-0.02
7.6,494.4,17.76,-0.08
7.71,495.92,19.12,0.03
5.19,490.51,17.64,-0.14
6.54,487.67,17.12,-0.26
10.95,489.98,16.09,0.17
12.69,489.81,14.91,0.01
9.52,493.06,16.54,0.01
9.71,494.65,16.52,0.05
12.32,496.43,16.69,0.16
19.85,499.01,17.09,-0.18
26.27,500.59,17.4,-0.01
25.6,499.13,16.44,-0.08
19.19,497.62,15.0,0.1
15.79,495.32,13.86,-0.01
12.75,496.59,16.29,-0.12
14.81,499.82,18.28,-0.04
13.98,499.11,17.58,0.23
7.4,496.49,18.68,-0.01
4.41,490.54,19.49,-0.14
3.43,490.6,21.95,-0.02
3.5,492.37,20.7,-0.21
4.41,492.42,18.8,-0.09
6.75,494.29,18.06,-0.11
10.41,497.16,19.39,-0.21
16.77,496.86,18.16,0.0
24.39,494.56,15.49,-0.16
26.42,493.6,14.35,0.12
19.67,493.44,14.66,0.03
22.02,495.29,13.7,-0.13
21.58,495.84,14.32,0.11
16.47,496.78,16.52,-0.05
14.25,495.77,16.67,0.02
12.58,496.28,17.69,-0.17
10.3,494.12,16.65,-0.13
8.99,491.88,16.28,0.13
11.06,496.65,17.12,-0.02
16.35,498.54,17.03,0.03
22.38,495.11,14.35,0.02
23.14,493.51,14.1,0.13
18.13,492.67,14.27,0.04
10.28,491.97,17.46,0.02
7.77,492.13,16.41,-0.07
7.58,494.17,18.61,0.09
5.66,495.09,18.82,0.16
3.97,490.38,18.46,-0.36
2.99,491.97,19.96,-0.12
4.9,493.47,15.51,-0.06
14.94,495.41,15.79,-0.11
14.34,495.12,16.04,-0.08
11.83,496.38,16.72,-0.12
8.45,498.0,19.19,-0.01
8.6,495.62,18.63,-0.11
10.46,492.87,15.94,0.11
8.94,492.42,14.93,0.1
7.96,493.32,14.18,0.01
9.68,492.37,13.62,0.04
8.26,491.58,14.07,-0.04
7.28,493.59,16.69,-0.13
11.22,495.33,16.76,-0.06
11.59,493.25,16.39,-0.04
7.99,491.28,16.67,0.09
4.79,490.93,16.08,0.03
4.87,492.37,18.72,-0.05
12.46,497.49,17.69,0.06
20.14,500.99,18.39,0.0
20.92,501.88,18.21,-0.07
25.09,499.83,17.02,0.16
18.49,496.77,15.34,0.07
6.9,492.67,16.15,0.2
4.22,490.32,14.31,-0.35
5.99,493.56,15.95,0.06
7.12,492.51,16.06,0.05
7.24,491.31,15.54,0.05
10.54,492.59,15.56,0.08
18.68,494.62,15.51,0.05
25.33,495.41,14.82,0.02
25.04,495.22,13.78,0.04
14.93,493.35,14.2,0.12
6.44,492.51,16.34,-0.09
7.55,494.1,17.33,-0.09
10.21,498.39,18.59,0.11
12.22,498.46,18.38,-0.03
13.17,496.16,17.42,-0.01
12.77,495.0,17.34,-0.22
10.16,494.82,18.09,-0.03
10.16,493.98,17.07,0.19
11.28,494.46,17.17,-0.06
8.33,494.94,19.06,-0.18
6.31,493.73,17.48,0.1
7.63,494.48,18.73,0.05
11.76,494.88,16.67,-0.07
13.49,494.31,17.12,-0.21
11.83,493.82,17.03,0.12
8.51,493.02,16.57,0.14
6.44,493.46,17.53,-0.18
9.0,492.46,14.67,0.13
14.27,493.87,15.22,-0.12
14.51,496.31,17.08,-0.03
10.17,497.53,18.88,0.11
8.46,491.29,16.77,-0.19
9.58,495.19,16.36,-0.21
7.79,495.73,17.41,-0.06
4.17,492.04,18.04,0.06
4.62,487.58,14.66,0.09
6.91,489.49,15.91,-0.01
9.57,491.26,15.23,-0.09
13.51,494.09,15.0,-0.2
14.49,494.77,16.05,-0.06
16.87,496.79,15.98,0.02
19.78,499.0,16.73,-0.01
22.46,499.54,17.53,0.16
19.44,497.21,16.45,0.15
12.14,494.62,15.02,0.09
12.53,496.08,14.83,-0.11
18.05,498.44,15.56,-0.12
18.91,499.21,16.67,-0.07
13.84,497.28,16.88,0.09
6.94,495.72,18.43,-0.1
5.07,490.81,18.15,-0.09
4.27,491.43,22.18,0.08
4.27,492.93,17.48,-0.19
4.77,494.17,20.02,-0.06
5.87,495.25,20.56,0.02
9.53,492.45,16.56,0.1
16.7,492.31,15.09,0.14
23.85,493.57,14.26,-0.11
25.5,494.81,13.75,0.04
26.68,494.61,13.6,-0.01
37.13,495.32,12.91,0.15
31.02,495.82,13.37,0.22
23.78,494.99,13.97,0.1
19.5,494.25,14.22,-0.05
11.42,494.23,16.34,-0.05
8.53,492.57,15.84,0.18
7.44,492.41,17.27,-0.1
8.45,495.97,18.48,-0.16
12.13,495.73,16.42,0.02
16.7,493.0,14.12,-0.11
17.01,492.36,14.49,-0.13
14.78,493.31,14.83,-0.04
11.54,492.78,16.09,-0.19
11.31,494.69,16.37,-0.01
11.45,496.44,18.1,0.22
8.07,494.6,18.22,-0.18
5.73,492.76,17.68,0.12
6.26,493.18,16.22,0.11
10.36,494.36,15.09,0.09
10.43,494.43,16.2,-0.12
8.91,494.54,17.8,-0.12
6.25,491.67,16.46,0.08
4.77,494.2,20.58,-0.06
6.22,493.04,16.8,-0.02
6.98,495.01,19.25,-0.0
6.74,493.79,16.18,-0.08
5.76,493.03,15.75,0.02
6.95,491.67,14.0,0.09
6.13,491.37,14.14,0.05
7.81,490.91,14.61,0.16
11.49,492.95,16.4,0.03
14.67,492.91,15.08,0.01
11.33,493.43,15.08,0.0
7.62,493.15,16.03,-0.2
8.22,493.73,17.01,0.08
10.32,494.27,16.47,-0.05
11.98,498.32,17.31,0.09
13.73,498.66,17.78,-0.06
17.34,495.51,15.55,-0.05
12.05,491.37,12.97,0.19
4.03,490.0,15.49,-0.01
4.45,492.4,16.61,-0.11
8.97,493.84,15.42,-0.05
8.04,492.7,15.65,-0.19
6.09,489.76,14.39,-0.23
10.17,491.31,14.09,0.1
20.62,494.11,14.24,0.03
26.4,495.61,14.78,0.15
23.8,494.9,14.25,0.23
13.85,492.94,14.75,0.21
6.66,492.47,16.92,0.05
7.26,494.75,17.6,-0.11
8.89,495.36,18.27,-0.05
11.45,496.7,18.52,0.1
16.8,494.97,15.67,-0.19
15.03,492.82,15.79,-0.0
9.89,492.62,16.42,0.04
7.61,492.79,18.54,0.01
6.82,493.96,18.35,-0.06
6.1,491.46,16.51,0.05
7.31,493.31,16.41,-0.05
9.82,493.89,16.97,0.03
13.02,494.43,15.79,0.02
15.2,494.74,14.92,0.05
19.94,495.58,13.09,-0.13
17.61,495.58,12.69,-0.06
14.39,494.53,13.5,-0.05
18.69,494.13,14.81,0.1
24.59,495.27,15.73,-0.26
23.87,497.22,17.19,0.15
17.61,497.35,17.56,-0.03
13.71,493.07,15.49,0.05
9.57,492.93,16.02,-0.09
5.88,491.43,16.63,-0.17
4.25,491.31,16.31,-0.26
6.28,489.11,13.69,-0.11
8.32,491.86,15.16,-0.0
13.03,493.43,14.46,-0.17
16.21,496.1,15.77,-0.01
15.8,495.65,16.22,0.05
13.24,494.54,15.87,0.01
12.57,495.29,16.01,-0.13
15.31,495.54,15.16,0.03
13.94,494.13,15.31,-0.1
10.61,493.45,14.97,-0.11
15.85,495.87,14.52,-0.12
22.58,497.58,15.24,0.07
18.41,498.94,16.23,-0.17
10.88,498.14,19.09,-0.02
7.0,496.91,17.8,-0.07
4.84,494.36,20.67,-0.08
3.88,495.68,20.58,0.04
5.05,493.0,18.86,-0.21
6.67,496.92,21.2,-0.16
10.72,497.19,18.21,-0.16
12.0,496.03,18.08,-0.1
14.74,491.43,14.73,0.1
16.58,492.82,14.33,0.16
24.65,492.65,12.48,-0.11
36.0,492.4,12.39,0.19
44.87,494.02,12.54,0.11
34.17,494.63,12.6,0.2
27.2,493.54,12.24,-0.03
21.24,494.04,14.14,0.15
11.73,495.56,18.54,-0.21
10.14,493.67,18.25,-0.19
11.05,493.71,15.74,-0.14
9.8,491.56,13.83,0.12
8.38,492.19,14.57,0.14
6.99,491.59,15.2,0.16
8.32,491.23,15.64,0.03
10.59,492.87,15.53,-0.14
11.52,493.46,17.01,0.15
13.64,494.34,17.6,0.18
15.47,495.95,17.48,0.1
12.16,496.64,17.09,0.04
9.26,492.48,15.3,-0.15
10.43,494.32,16.15,-0.05
18.08,494.91,15.44,-0.03
3.84,491.27,18.82,-0.24
4.84,492.31,15.84,-0.03
3.95,491.63,14.62,-0.11
3.41,488.75,20.09,-0.03
5.42,489.96,15.91,-0.07
6.37,494.48,17.79,0.0
7.92,494.36,16.06,-0.02
10.45,496.52,16.59,-0.07
11.62,495.47,15.44,-0.12
10.41,494.01,14.62,-0.1
9.58,493.37,15.76,-0.08
10.5,493.7,16.43,-0.02
14.28,494.13,16.1,-0.23
13.02,495.59,16.51,-0.04
11.12,495.55,15.8,-0.1
12.31,493.91,15.21,0.15
11.08,492.01,14.28,0.17
8.27,493.56,16.33,0.12
9.75,494.73,15.69,-0.05
10.02,493.08,14.67,-0.11
6.18,491.07,13.59,-0.17
2.76,493.13,18.8,0.02
4.74,492.83,19.28,-0.26
10.21,493.98,15.59,0.05
9.89,493.05,14.5,0.06
7.27,489.93,15.35,-0.17
10.7,492.27,15.63,-0.05
18.74,494.59,15.86,0.26
25.28,494.43,14.55,0.11
26.25,493.39,14.12,0.28
15.26,492.27,14.3,0.01
6.92,491.98,18.06,0.15
7.51,494.04,19.25,-0.3
9.42,493.88,18.86,-0.2
16.59,495.47,17.0,-0.2
24.48,493.98,14.66,-0.28
20.79,491.99,14.09,0.02
12.37,491.5,14.56,-0.25
8.44,492.21,14.48,0.03
8.64,493.19,13.55,-0.02
8.58,494.83,15.5,0.18
9.92,493.86,15.65,-0.05
12.1,495.22,16.51,0.03
14.35,494.99,15.91,0.17
20.4,495.53,14.51,-0.04
32.01,495.74,12.15,0.11
29.2,496.37,12.35,0.18
29.86,496.54,13.25,0.32
33.29,497.09,14.63,0.12
31.21,497.24,15.66,0.22
28.06,496.09,16.13,0.11
24.16,495.84,15.6,-0.17
21.35,493.97,14.12,0.09
13.37,493.8,14.51,0.0
6.33,491.71,17.22,-0.22
5.09,490.78,16.77,-0.05
5.88,491.76,18.05,-0.38
10.62,493.51,14.67,0.03
16.33,496.04,14.1,0.06
15.07,496.91,15.34,-0.14
12.55,495.85,15.44,0.02
9.69,494.3,16.65,-0.02
8.26,492.67,16.18,0.05
11.48,493.88,15.69,-0.16
14.67,496.06,15.84,0.07
15.14,495.79,15.03,0.0
15.79,496.52,14.67,-0.36
16.76,498.13,16.52,-0.14
12.14,498.21,17.21,-0.13
7.91,499.9,19.92,-0.27
8.57,501.84,20.44,0.07
5.14,498.95,20.9,-0.12
3.22,495.67,22.85,-0.02
5.43,494.21,20.35,-0.28
9.91,498.2,19.0,0.1
14.0,498.98,18.55,-0.1
11.9,496.82,17.61,0.32
9.67,492.91,15.2,-0.13
11.83,492.49,14.67,0.1
24.57,491.81,12.6,-0.02
32.66,491.2,12.56,-0.03
30.08,492.89,12.53,-0.14
19.76,494.2,13.83,0.13
16.83,494.38,14.43,0.17
